timestamp,time_s,cycle_num,phase,load_state,cooling_type,trial,cpu_temp_c,ambient_c,delta_t_die_ambient_c,cpu_clock_mhz,throttled,pump_duty_pct,pump_power_w,pi_power_w,q_cpu_w,power_w,cop,pue,predicted_delta_t_c
2026-07-16T00:31:20.160073,568.06,4,cycle4_load,load,geothermal,6,36.95,22.0,14.95,2400,0,90,0.75,6.017,6.017,6.77,8.023,1.125,15.316
2026-07-16T00:31:22.618127,570.55,4,cycle4_load,load,geothermal,6,36.95,22.0,14.95,2400,0,90,0.75,5.983,5.983,6.73,7.977,1.125,15.367
2026-07-16T00:31:25.118344,573.01,4,cycle4_load,load,geothermal,6,36.95,22.0,14.95,2400,0,90,0.75,6.041,6.041,6.79,8.055,1.124,15.473
2026-07-16T00:31:27.576421,575.51,4,cycle4_load,load,geothermal,6,35.3,21.937,13.363,2400,0,90,0.75,5.685,5.685,6.43,7.58,1.132,15.08
2026-07-16T00:31:30.040020,577.97,4,cycle4_load,load,geothermal,6,36.4,21.937,14.463,2400,0,90,0.75,5.777,5.777,6.53,7.703,1.13,15.025
2026-07-16T00:31:32.471920,580.43,4,cycle4_load,load,geothermal,6,36.4,21.937,14.463,2400,0,90,0.75,6.065,6.065,6.82,8.087,1.124,15.369
2026-07-16T00:31:34.937301,582.86,4,cycle4_load,load,geothermal,6,36.95,22.0,14.95,2400,0,90,0.75,5.961,5.961,6.71,7.948,1.126,15.406
2026-07-16T00:31:37.438336,585.33,4,cycle4_load,load,geothermal,6,36.95,22.0,14.95,2400,0,90,0.75,6.189,6.189,6.94,8.252,1.121,15.719
2026-07-16T00:31:39.939038,587.83,4,cycle4_load,load,geothermal,6,36.95,21.937,15.013,2400,0,90,0.75,5.577,5.577,6.33,7.436,1.134,15.096
2026-07-16T00:31:42.415483,590.33,4,cycle4_load,load,geothermal,6,36.4,21.937,14.463,2400,0,90,0.75,6.25,6.25,7.0,8.333,1.12,15.672
2026-07-16T00:31:44.892788,592.81,4,cycle4_load,load,geothermal,6,36.95,21.937,15.013,2400,0,90,0.75,5.976,5.976,6.73,7.968,1.126,15.597
2026-07-16T00:31:47.392536,595.28,4,cycle4_load,load,geothermal,6,36.4,21.937,14.463,2400,0,90,0.75,6.165,6.165,6.92,8.22,1.122,15.807
2026-07-16T00:31:49.862997,597.78,4,cycle4_load,load,geothermal,6,36.95,22.0,14.95,2400,0,90,0.75,6.057,6.057,6.81,8.076,1.124,15.776
2026-07-16T00:31:52.353166,600.25,4,cycle4_load,load,geothermal,6,36.4,21.937,14.463,2400,0,90,0.75,5.768,5.768,6.52,7.691,1.13,15.404
2026-07-16T00:31:54.227311,602.74,4,cycle4_load,load,geothermal,6,36.95,21.937,15.013,2400,0,90,0.75,5.859,5.859,6.61,7.812,1.128,15.351
2026-07-16T00:31:56.815944,604.62,4,cycle4_load,load,geothermal,6,34.75,21.937,12.813,2400,0,90,0.75,5.196,5.196,5.95,6.928,1.144,14.645
2026-07-16T00:31:59.286407,607.21,4,cycle4_load,load,geothermal,6,35.3,21.937,13.363,2400,0,90,0.75,5.908,5.908,6.66,7.877,1.127,15.08
2026-07-16T00:32:01.763094,609.68,4,cycle4_load,load,geothermal,6,36.4,21.937,14.463,2400,0,90,0.75,5.871,5.871,6.62,7.828,1.128,15.227
2026-07-16T00:32:04.263747,612.15,4,cycle4_load,load,geothermal,6,36.4,21.937,14.463,2400,0,90,0.75,5.769,5.769,6.52,7.692,1.13,15.171
2026-07-16T00:32:06.754253,614.65,4,cycle4_load,load,geothermal,6,37.5,21.937,15.563,2400,0,90,0.75,5.81,5.81,6.56,7.747,1.129,15.201
2026-07-16T00:32:09.241355,617.14,4,cycle4_load,load,geothermal,6,36.4,21.937,14.463,2400,0,90,0.75,6.232,6.232,6.98,8.309,1.12,15.754
2026-07-16T00:32:11.695803,619.63,4,cycle4_load,load,geothermal,6,36.95,21.937,15.013,2400,0,90,0.75,5.931,5.931,6.68,7.908,1.126,15.633
2026-07-16T00:32:14.150874,622.09,4,cycle4_load,load,geothermal,6,36.95,21.937,15.013,2400,0,90,0.75,6.12,6.12,6.87,8.16,1.123,15.819
2026-07-16T00:32:16.616760,624.54,4,cycle4_load,load,geothermal,6,36.95,21.937,15.013,2400,0,90,0.75,6.075,6.075,6.83,8.1,1.123,15.855
2026-07-16T00:32:19.099866,627.01,4,cycle4_load,load,geothermal,6,36.95,21.937,15.013,2400,0,90,0.75,5.959,5.959,6.71,7.945,1.126,15.73
2026-07-16T00:32:21.560109,629.49,4,cycle4_load,load,geothermal,6,36.4,21.937,14.463,2400,0,90,0.75,6.042,6.042,6.79,8.056,1.124,15.781
2026-07-16T00:32:24.040892,631.95,4,cycle4_load,load,geothermal,6,36.95,21.937,15.013,2400,0,90,0.75,6.144,6.144,6.89,8.192,1.122,15.937
2026-07-16T00:32:26.517954,634.43,4,cycle4_load,load,geothermal,6,36.95,21.937,15.013,2400,0,90,0.75,5.962,5.962,6.71,7.949,1.126,15.784
2026-07-16T00:32:28.994312,636.91,4,cycle4_load,load,geothermal,6,36.4,21.937,14.463,2400,0,90,0.75,6.025,6.025,6.78,8.033,1.124,15.797
2026-07-16T00:32:31.451302,639.38,4,cycle4_load,load,geothermal,6,35.85,21.937,13.913,2400,0,90,0.75,6.156,6.156,6.91,8.208,1.122,15.972
2026-07-16T00:32:33.914478,641.84,4,cycle4_load,load,geothermal,6,37.5,21.937,15.563,2400,0,90,0.75,6.025,6.025,6.77,8.033,1.124,15.892
2026-07-16T00:32:36.395362,644.3,4,cycle4_load,load,geothermal,6,37.5,21.937,15.563,2400,0,90,0.75,5.784,5.784,6.53,7.712,1.13,15.554
2026-07-16T00:32:38.951498,646.79,4,cycle4_load,load,geothermal,6,35.85,21.937,13.913,2400,0,90,0.75,6.0,6.0,6.75,8.0,1.125,15.672
2026-07-16T00:32:40.825415,649.34,4,cycle4_load,load,geothermal,6,36.4,21.937,14.463,2400,0,90,0.75,5.763,5.763,6.51,7.684,1.13,15.425
2026-07-16T00:32:43.287324,651.22,4,cycle4_load,load,geothermal,6,35.3,21.937,13.363,2400,0,90,0.75,5.005,5.005,5.76,6.673,1.15,14.549
2026-07-16T00:32:45.757361,653.68,4,cycle4_load,load,geothermal,6,35.85,21.937,13.913,2400,0,90,0.75,6.059,6.059,6.81,8.079,1.124,15.28
2026-07-16T00:32:48.250278,656.15,4,cycle4_load,load,geothermal,6,36.95,21.937,15.013,2400,0,90,0.75,5.798,5.798,6.55,7.731,1.129,15.295
2026-07-16T00:32:50.746603,658.64,4,cycle4_load,load,geothermal,6,34.75,21.937,12.813,2400,0,90,0.75,5.757,5.757,6.51,7.676,1.13,15.251
2026-07-16T00:32:52.583811,661.14,4,cycle4_idle,idle,geothermal,6,36.95,21.937,15.013,2400,0,90,0.75,5.783,5.783,6.53,7.711,1.13,15.265
2026-07-16T00:32:54.399774,662.97,4,cycle4_idle,idle,geothermal,6,29.8,21.937,7.863,2400,0,90,0.75,2.38,2.38,3.13,3.173,1.315,11.791
2026-07-16T00:32:56.195810,664.79,4,cycle4_idle,idle,geothermal,6,29.25,21.937,7.313,2400,0,90,0.75,2.384,2.384,3.13,3.179,1.315,9.838
2026-07-16T00:32:58.019798,666.59,4,cycle4_idle,idle,geothermal,6,28.7,21.937,6.763,2400,0,90,0.75,2.382,2.382,3.13,3.176,1.315,8.723
2026-07-16T00:32:59.847794,668.41,4,cycle4_idle,idle,geothermal,6,28.15,21.937,6.213,2400,0,90,0.75,2.389,2.389,3.14,3.185,1.314,8.076
2026-07-16T00:33:01.663797,670.24,4,cycle4_idle,idle,geothermal,6,28.15,21.937,6.213,2400,0,90,0.75,2.437,2.437,3.19,3.249,1.308,7.745
2026-07-16T00:33:03.459800,672.05,4,cycle4_idle,idle,geothermal,6,27.6,21.937,5.663,2400,0,90,0.75,2.451,2.451,3.2,3.268,1.306,7.563
2026-07-16T00:33:05.279789,673.85,4,cycle4_idle,idle,geothermal,6,28.15,21.937,6.213,2400,0,90,0.75,2.402,2.402,3.15,3.203,1.312,7.4
2026-07-16T00:33:07.111791,675.67,4,cycle4_idle,idle,geothermal,6,28.15,21.937,6.213,2400,0,90,0.75,2.424,2.424,3.17,3.232,1.309,7.318
2026-07-16T00:33:08.931807,677.5,4,cycle4_idle,idle,geothermal,6,28.15,21.937,6.213,2400,0,90,0.75,2.678,2.678,3.43,3.571,1.28,7.521
2026-07-16T00:33:10.783801,679.32,4,cycle4_idle,idle,geothermal,6,28.15,21.937,6.213,2400,0,90,0.75,2.531,2.531,3.28,3.375,1.296,7.477
2026-07-16T00:33:12.611802,681.17,4,cycle4_idle,idle,geothermal,6,28.15,21.937,6.213,2400,0,90,0.75,2.493,2.493,3.24,3.324,1.301,7.403
2026-07-16T00:33:14.431792,683.0,4,cycle4_idle,idle,geothermal,6,28.7,21.937,6.763,2400,0,90,0.75,2.537,2.537,3.29,3.383,1.296,7.397
2026-07-16T00:33:16.259800,684.82,4,cycle4_idle,idle,geothermal,6,28.15,21.937,6.213,2400,0,90,0.75,2.418,2.418,3.17,3.224,1.31,7.265
2026-07-16T00:33:18.079789,686.65,4,cycle4_idle,idle,geothermal,6,28.15,21.937,6.213,2400,0,90,0.75,2.401,2.401,3.15,3.201,1.312,7.163
2026-07-16T00:33:19.903894,688.47,4,cycle4_idle,idle,geothermal,6,28.15,21.937,6.213,2400,0,90,0.75,2.39,2.39,3.14,3.187,1.314,7.086
2026-07-16T00:33:21.727784,690.29,4,cycle4_idle,idle,geothermal,6,28.15,21.937,6.213,2400,0,90,0.75,2.398,2.398,3.15,3.197,1.313,7.042
2026-07-16T00:33:23.527802,692.12,4,cycle4_idle,idle,geothermal,6,27.6,21.937,5.663,2400,0,90,0.75,2.389,2.389,3.14,3.185,1.314,7.0
2026-07-16T00:33:25.347791,693.92,4,cycle4_idle,idle,geothermal,6,27.6,21.937,5.663,2400,0,90,0.75,2.434,2.434,3.18,3.245,1.308,7.014
2026-07-16T00:33:27.167804,695.74,4,cycle4_idle,idle,geothermal,6,28.7,21.937,6.763,2400,0,90,0.75,2.426,2.426,3.18,3.235,1.309,7.007
2026-07-16T00:33:28.967801,697.56,4,cycle4_idle,idle,geothermal,6,28.15,21.937,6.213,2400,0,90,0.75,2.418,2.418,3.17,3.224,1.31,6.987
2026-07-16T00:33:30.783776,699.36,4,cycle4_idle,idle,geothermal,6,28.15,21.937,6.213,2400,0,90,0.75,2.434,2.434,3.18,3.245,1.308,6.985
2026-07-16T00:33:32.579807,701.17,4,cycle4_idle,idle,geothermal,6,28.15,21.937,6.213,2400,0,90,0.75,2.638,2.638,3.39,3.517,1.284,7.184
2026-07-16T00:33:34.399793,702.97,4,cycle4_idle,idle,geothermal,6,28.15,21.937,6.213,2400,0,90,0.75,2.436,2.436,3.19,3.248,1.308,7.087
2026-07-16T00:33:36.227793,704.8,4,cycle4_idle,idle,geothermal,6,28.15,21.937,6.213,2400,0,90,0.75,2.396,2.396,3.15,3.195,1.313,6.984
2026-07-16T00:33:38.051798,706.62,4,cycle4_idle,idle,geothermal,6,28.15,21.937,6.213,2400,0,90,0.75,2.401,2.401,3.15,3.201,1.312,6.924
2026-07-16T00:33:39.871832,708.44,4,cycle4_idle,idle,geothermal,6,28.15,21.937,6.213,2400,0,90,0.75,2.55,2.55,3.3,3.4,1.294,7.036
2026-07-16T00:33:41.703809,710.27,4,cycle4_idle,idle,geothermal,6,28.15,21.937,6.213,2400,0,90,0.75,2.479,2.479,3.23,3.305,1.303,7.022
2026-07-16T00:33:43.519815,712.09,4,cycle4_idle,idle,geothermal,6,28.15,21.937,6.213,2400,0,90,0.75,2.389,2.389,3.14,3.185,1.314,6.916
2026-07-16T00:33:45.343817,713.91,4,cycle4_idle,idle,geothermal,6,28.15,21.937,6.213,2400,0,90,0.75,2.427,2.427,3.18,3.236,1.309,6.89
2026-07-16T00:33:47.171800,715.74,4,cycle4_idle,idle,geothermal,6,27.6,21.937,5.663,2400,0,90,0.75,2.469,2.469,3.22,3.292,1.304,6.912
2026-07-16T00:33:48.995796,717.56,4,cycle4_idle,idle,geothermal,6,27.6,21.937,5.663,2400,0,90,0.75,2.376,2.376,3.13,3.168,1.316,6.825
2026-07-16T00:33:50.819807,719.39,4,cycle4_idle,idle,geothermal,6,28.15,21.937,6.213,2400,0,90,0.75,2.444,2.444,3.19,3.259,1.307,6.839
2026-07-16T00:33:53.295999,721.21,5,cycle5_load,load,geothermal,6,28.15,21.937,6.213,2400,0,90,0.75,2.403,2.403,3.15,3.204,1.312,6.801
2026-07-16T00:33:55.764761,723.69,5,cycle5_load,load,geothermal,6,35.85,21.937,13.913,2400,0,90,0.75,6.162,6.162,6.91,8.216,1.122,11.513
2026-07-16T00:33:58.216173,726.15,5,cycle5_load,load,geothermal,6,35.85,21.937,13.913,2400,0,90,0.75,5.996,5.996,6.75,7.995,1.125,13.496
2026-07-16T00:34:00.699447,728.61,5,cycle5_load,load,geothermal,6,36.95,21.937,15.013,2400,0,90,0.75,5.776,5.776,6.53,7.701,1.13,14.149
2026-07-16T00:34:03.162524,731.09,5,cycle5_load,load,geothermal,6,36.95,21.937,15.013,2400,0,90,0.75,6.17,6.17,6.92,8.227,1.122,14.967
2026-07-16T00:34:04.992508,733.55,5,cycle5_load,load,geothermal,6,36.95,21.937,15.013,2400,0,90,0.75,6.128,6.128,6.88,8.171,1.122,15.304
2026-07-16T00:34:07.461338,735.38,5,cycle5_load,load,geothermal,6,35.3,21.937,13.363,2400,0,90,0.75,5.372,5.372,6.12,7.163,1.14,14.669
2026-07-16T00:34:09.937969,737.85,5,cycle5_load,load,geothermal,6,36.95,21.937,15.013,2400,0,90,0.75,6.098,6.098,6.85,8.131,1.123,15.15
2026-07-16T00:34:12.427321,740.33,5,cycle5_load,load,geothermal,6,36.95,21.937,15.013,2400,0,90,0.75,5.78,5.78,6.53,7.707,1.13,14.984
2026-07-16T00:34:14.906325,742.82,5,cycle5_load,load,geothermal,6,36.95,21.937,15.013,2400,0,90,0.75,5.988,5.988,6.74,7.984,1.125,15.181
2026-07-16T00:34:17.371473,745.3,5,cycle5_load,load,geothermal,6,36.4,22.0,14.4,2400,0,90,0.75,5.666,5.666,6.42,7.555,1.132,14.876
2026-07-16T00:34:19.856599,747.77,5,cycle5_load,load,geothermal,6,36.95,21.937,15.013,2400,0,90,0.75,6.043,6.043,6.79,8.057,1.124,15.22
2026-07-16T00:34:22.324504,750.25,5,cycle5_load,load,geothermal,6,36.95,21.937,15.013,2400,0,90,0.75,5.999,5.999,6.75,7.999,1.125,15.335
2026-07-16T00:34:24.855355,752.71,5,cycle5_load,load,geothermal,6,36.4,21.937,14.463,2400,0,90,0.75,6.003,6.003,6.75,8.004,1.125,15.403
2026-07-16T00:34:27.308175,755.25,5,cycle5_load,load,geothermal,6,36.95,21.937,15.013,2400,0,90,0.75,5.717,5.717,6.47,7.623,1.131,15.079
2026-07-16T00:34:29.786827,757.7,5,cycle5_load,load,geothermal,6,37.5,21.937,15.563,2400,0,90,0.75,6.009,6.009,6.76,8.012,1.125,15.309
2026-07-16T00:34:32.248286,760.18,5,cycle5_load,load,geothermal,6,36.95,22.0,14.95,2400,0,90,0.75,5.927,5.927,6.68,7.903,1.127,15.322
2026-07-16T00:34:34.809871,762.64,5,cycle5_load,load,geothermal,6,36.95,21.937,15.013,2400,0,90,0.75,5.902,5.902,6.65,7.869,1.127,15.305
2026-07-16T00:34:37.287296,765.2,5,cycle5_load,load,geothermal,6,36.95,21.937,15.013,2400,0,90,0.75,5.814,5.814,6.56,7.752,1.129,15.191
2026-07-16T00:34:39.813607,767.68,5,cycle5_load,load,geothermal,6,36.4,21.937,14.463,2400,0,90,0.75,6.018,6.018,6.77,8.024,1.125,15.406
2026-07-16T00:34:42.291536,770.2,5,cycle5_load,load,geothermal,6,36.95,21.937,15.013,2400,0,90,0.75,5.838,5.838,6.59,7.784,1.128,15.284
2026-07-16T00:34:44.796187,772.68,5,cycle5_load,load,geothermal,6,36.95,22.0,14.95,2400,0,90,0.75,6.089,6.089,6.84,8.119,1.123,15.554
2026-07-16T00:34:47.231179,775.19,5,cycle5_load,load,geothermal,6,36.95,21.937,15.013,2400,0,90,0.75,5.912,5.912,6.66,7.883,1.127,15.461
2026-07-16T00:34:49.055749,777.62,5,cycle5_load,load,geothermal,6,36.95,22.0,14.95,2400,0,90,0.75,6.077,6.077,6.83,8.103,1.123,15.632
2026-07-16T00:34:50.876462,779.45,5,cycle5_load,load,geothermal,6,35.3,21.937,13.363,2400,0,90,0.75,4.926,4.926,5.68,6.568,1.152,14.53
2026-07-16T00:34:53.364476,781.27,5,cycle5_load,load,geothermal,6,35.3,21.937,13.363,2400,0,90,0.75,5.437,5.437,6.19,7.249,1.138,14.426
2026-07-16T00:34:55.831278,783.75,5,cycle5_load,load,geothermal,6,36.95,22.0,14.95,2400,0,90,0.75,6.148,6.148,6.9,8.197,1.122,15.257
2026-07-16T00:34:57.656148,786.22,5,cycle5_load,load,geothermal,6,36.95,22.0,14.95,2400,0,90,0.75,5.867,5.867,6.62,7.823,1.128,15.29
2026-07-16T00:34:59.496208,788.05,5,cycle5_load,load,geothermal,6,35.3,22.0,13.3,2400,0,90,0.75,5.641,5.641,6.39,7.521,1.133,15.076
2026-07-16T00:35:01.962139,789.89,5,cycle5_load,load,geothermal,6,35.3,21.937,13.363,2400,0,90,0.75,5.082,5.082,5.83,6.776,1.148,14.383
2026-07-16T00:35:04.429578,792.35,5,cycle5_load,load,geothermal,6,36.95,21.937,15.013,2400,0,90,0.75,5.793,5.793,6.54,7.724,1.129,14.8
2026-07-16T00:35:06.952054,794.82,5,cycle5_load,load,geothermal,6,36.95,21.937,15.013,2400,0,90,0.75,6.069,6.069,6.82,8.092,1.124,15.345
2026-07-16T00:35:09.438365,797.34,5,cycle5_load,load,geothermal,6,36.4,21.937,14.463,2400,0,90,0.75,6.149,6.149,6.9,8.199,1.122,15.71
2026-07-16T00:35:11.927741,799.83,5,cycle5_load,load,geothermal,6,36.95,22.0,14.95,2400,0,90,0.75,5.958,5.958,6.71,7.944,1.126,15.638
2026-07-16T00:35:14.433651,802.32,5,cycle5_load,load,geothermal,6,37.5,22.0,15.5,2400,0,90,0.75,5.88,5.88,6.63,7.84,1.128,15.512
2026-07-16T00:35:16.944008,804.82,5,cycle5_load,load,geothermal,6,36.4,21.937,14.463,2400,0,90,0.75,6.154,6.154,6.9,8.205,1.122,15.806
2026-07-16T00:35:19.414651,807.33,5,cycle5_load,load,geothermal,6,36.95,22.0,14.95,2400,0,90,0.75,5.969,5.969,6.72,7.959,1.126,15.711
2026-07-16T00:35:21.875188,809.8,5,cycle5_load,load,geothermal,6,36.95,22.0,14.95,2400,0,90,0.75,5.953,5.953,6.7,7.937,1.126,15.652
2026-07-16T00:35:24.331794,812.27,5,cycle5_load,load,geothermal,6,36.4,22.0,14.4,2400,0,90,0.75,6.04,6.04,6.79,8.053,1.124,15.738
2026-07-16T00:35:26.845732,814.72,5,cycle5_load,load,geothermal,6,36.4,22.0,14.4,2400,0,90,0.75,5.892,5.892,6.64,7.856,1.127,15.597
2026-07-16T00:35:29.370897,817.24,5,cycle5_load,load,geothermal,6,37.5,22.0,15.5,2400,0,90,0.75,6.085,6.085,6.83,8.113,1.123,15.779
2026-07-16T00:35:31.863379,819.76,5,cycle5_load,load,geothermal,6,36.95,22.0,14.95,2400,0,90,0.75,5.884,5.884,6.63,7.845,1.127,15.61
2026-07-16T00:35:34.356173,822.25,5,cycle5_load,load,geothermal,6,36.95,21.937,15.013,2400,0,90,0.75,6.0,6.0,6.75,8.0,1.125,15.684
2026-07-16T00:35:36.842145,824.75,5,cycle5_load,load,geothermal,6,36.95,22.0,14.95,2400,0,90,0.75,5.684,5.684,6.43,7.579,1.132,15.321
2026-07-16T00:35:39.321317,827.23,5,cycle5_load,load,geothermal,6,37.5,22.0,15.5,2400,0,90,0.75,6.077,6.077,6.83,8.103,1.123,15.653
2026-07-16T00:35:41.794545,829.71,5,cycle5_load,load,geothermal,6,36.95,22.0,14.95,2400,0,90,0.75,6.232,6.232,6.98,8.309,1.12,16.006
2026-07-16T00:35:44.417779,832.18,5,cycle5_load,load,geothermal,6,36.95,22.0,14.95,2400,0,90,0.75,5.637,5.637,6.39,7.516,1.133,15.422
2026-07-16T00:35:46.270042,834.81,5,cycle5_load,load,geothermal,6,36.4,22.0,14.4,2400,0,90,0.75,6.189,6.189,6.94,8.252,1.121,15.866
2026-07-16T00:35:48.761483,836.66,5,cycle5_load,load,geothermal,6,35.85,22.0,13.85,2400,0,90,0.75,5.257,5.257,6.01,7.009,1.143,15.064
2026-07-16T00:35:51.262668,839.15,5,cycle5_load,load,geothermal,6,36.95,22.0,14.95,2400,0,90,0.75,6.124,6.124,6.87,8.165,1.122,15.607
2026-07-16T00:35:53.059824,841.65,5,cycle5_idle,idle,geothermal,6,36.95,22.0,14.95,2400,0,90,0.75,5.739,5.739,6.49,7.652,1.131,15.372
2026-07-16T00:35:54.879803,843.45,5,cycle5_idle,idle,geothermal,6,29.8,22.0,7.8,2400,0,90,0.75,2.401,2.401,3.15,3.201,1.312,11.927
2026-07-16T00:35:56.707791,845.27,5,cycle5_idle,idle,geothermal,6,29.25,22.0,7.25,2400,0,90,0.75,2.396,2.396,3.15,3.195,1.313,9.921
2026-07-16T00:35:58.531796,847.1,5,cycle5_idle,idle,geothermal,6,29.25,22.0,7.25,2400,0,90,0.75,2.554,2.554,3.3,3.405,1.294,8.932
2026-07-16T00:36:00.359782,848.92,5,cycle5_idle,idle,geothermal,6,29.25,22.0,7.25,2400,0,90,0.75,2.436,2.436,3.19,3.248,1.308,8.242
2026-07-16T00:36:02.175792,850.75,5,cycle5_idle,idle,geothermal,6,29.25,22.0,7.25,2400,0,90,0.75,2.411,2.411,3.16,3.215,1.311,7.813
2026-07-16T00:36:04.003786,852.57,5,cycle5_idle,idle,geothermal,6,28.15,22.0,6.15,2400,0,90,0.75,2.4,2.4,3.15,3.2,1.312,7.55
2026-07-16T00:36:05.791780,854.39,5,cycle5_idle,idle,geothermal,6,29.25,22.0,7.25,2400,0,90,0.75,2.564,2.564,3.31,3.419,1.293,7.556
2026-07-16T00:36:07.583832,856.19,5,cycle5_idle,idle,geothermal,6,28.15,22.0,6.15,2400,0,90,0.75,2.619,2.619,3.37,3.492,1.286,7.605
2026-07-16T00:36:09.375795,857.97,5,cycle5_idle,idle,geothermal,6,28.15,22.0,6.15,2400,0,90,0.75,2.632,2.632,3.38,3.509,1.285,7.637
2026-07-16T00:36:11.167787,859.77,5,cycle5_idle,idle,geothermal,6,28.7,22.0,6.7,2400,0,90,0.75,2.369,2.369,3.12,3.159,1.317,7.382
2026-07-16T00:36:12.991794,861.56,5,cycle5_idle,idle,geothermal,6,28.15,22.0,6.15,2400,0,90,0.75,2.393,2.393,3.14,3.191,1.313,7.251
2026-07-16T00:36:14.823792,863.38,5,cycle5_idle,idle,geothermal,6,28.7,22.0,6.7,2400,0,90,0.75,2.411,2.411,3.16,3.215,1.311,7.184
2026-07-16T00:36:16.639800,865.21,5,cycle5_idle,idle,geothermal,6,28.15,22.0,6.15,2400,0,90,0.75,2.369,2.369,3.12,3.159,1.317,7.094
2026-07-16T00:36:18.463797,867.03,5,cycle5_idle,idle,geothermal,6,28.15,22.0,6.15,2400,0,90,0.75,2.416,2.416,3.17,3.221,1.31,7.082
2026-07-16T00:36:20.255779,868.85,5,cycle5_idle,idle,geothermal,6,28.15,22.0,6.15,2400,0,90,0.75,2.395,2.395,3.15,3.193,1.313,7.045
2026-07-16T00:36:22.047776,870.65,5,cycle5_idle,idle,geothermal,6,28.15,22.0,6.15,2400,0,90,0.75,2.358,2.358,3.11,3.144,1.318,6.98
2026-07-16T00:36:23.879811,872.44,5,cycle5_idle,idle,geothermal,6,28.15,22.0,6.15,2400,0,90,0.75,2.401,2.401,3.15,3.201,1.312,6.977
2026-07-16T00:36:25.699815,874.27,5,cycle5_idle,idle,geothermal,6,28.15,22.0,6.15,2400,0,90,0.75,2.392,2.392,3.14,3.189,1.314,6.959
2026-07-16T00:36:27.519782,876.09,5,cycle5_idle,idle,geothermal,6,27.6,22.0,5.6,2400,0,90,0.75,2.372,2.372,3.12,3.163,1.316,6.92
2026-07-16T00:36:29.343786,877.91,5,cycle5_idle,idle,geothermal,6,28.15,22.0,6.15,2400,0,90,0.75,2.412,2.412,3.16,3.216,1.311,6.932
2026-07-16T00:36:31.139792,879.73,5,cycle5_idle,idle,geothermal,6,28.15,22.0,6.15,2400,0,90,0.75,2.393,2.393,3.14,3.191,1.313,6.912
2026-07-16T00:36:32.959808,881.53,5,cycle5_idle,idle,geothermal,6,28.15,22.0,6.15,2400,0,90,0.75,2.415,2.415,3.16,3.22,1.311,6.916
2026-07-16T00:36:34.787803,883.35,5,cycle5_idle,idle,geothermal,6,28.15,22.0,6.15,2400,0,90,0.75,2.393,2.393,3.14,3.191,1.313,6.889
2026-07-16T00:36:36.611804,885.18,5,cycle5_idle,idle,geothermal,6,28.15,22.0,6.15,2400,0,90,0.75,2.646,2.646,3.4,3.528,1.283,7.125
2026-07-16T00:36:38.431792,887.0,5,cycle5_idle,idle,geothermal,6,28.7,22.0,6.7,2400,0,90,0.75,2.449,2.449,3.2,3.265,1.306,7.053
2026-07-16T00:36:40.263780,888.83,5,cycle5_idle,idle,geothermal,6,28.15,22.0,6.15,2400,0,90,0.75,2.61,2.61,3.36,3.48,1.287,7.17
2026-07-16T00:36:42.079838,890.65,5,cycle5_idle,idle,geothermal,6,28.15,22.0,6.15,2400,0,90,0.75,2.65,2.65,3.4,3.533,1.283,7.271
2026-07-16T00:36:43.871793,892.47,5,cycle5_idle,idle,geothermal,6,28.7,22.0,6.7,2400,0,90,0.75,2.391,2.391,3.14,3.188,1.314,7.061
2026-07-16T00:36:45.667804,894.27,5,cycle5_idle,idle,geothermal,6,28.15,22.0,6.15,2400,0,90,0.75,2.42,2.42,3.17,3.227,1.31,6.966
2026-07-16T00:36:47.455852,896.06,5,cycle5_idle,idle,geothermal,6,27.05,22.0,5.05,2400,0,90,0.75,2.409,2.409,3.16,3.212,1.311,6.896
2026-07-16T00:36:49.279789,897.85,5,cycle5_idle,idle,geothermal,6,28.15,22.0,6.15,2400,0,90,0.75,2.402,2.402,3.15,3.203,1.312,6.843
2026-07-16T00:36:51.103797,899.67,5,cycle5_idle,idle,geothermal,6,27.6,22.0,5.6,2400,0,90,0.75,2.399,2.399,3.15,3.199,1.313,6.805
