timestamp,time_s,cycle_num,phase,load_state,cooling_type,trial,cpu_temp_c,ambient_c,delta_t_die_ambient_c,cpu_clock_mhz,throttled,pump_duty_pct,pump_power_w,pi_power_w,q_cpu_w,power_w,cop,pue,predicted_delta_t_c
2026-07-30T13:49:30.502828,587.54,4,cycle4_load,load,fan,20,60.4,20.187,40.213,2400,0,100,0.0,5.462,5.462,5.46,,1.0,41.374
2026-07-30T13:49:32.945349,590.0,4,cycle4_load,load,fan,20,61.5,20.125,41.375,2400,0,100,0.0,5.301,5.301,5.3,,1.0,41.47
2026-07-30T13:49:35.415256,592.44,4,cycle4_load,load,fan,20,61.5,20.125,41.375,2400,0,100,0.0,5.191,5.191,5.19,,1.0,41.37
2026-07-30T13:49:37.321345,594.91,4,cycle4_load,load,fan,20,61.5,20.187,41.313,2400,0,100,0.0,5.186,5.186,5.19,,1.0,41.334
2026-07-30T13:49:39.737628,596.82,4,cycle4_load,load,fan,20,60.4,20.125,40.275,2400,0,100,0.0,4.712,4.712,4.71,,1.0,40.624
2026-07-30T13:49:42.177097,599.23,4,cycle4_load,load,fan,20,62.6,20.187,42.413,2400,0,100,0.0,5.349,5.349,5.35,,1.0,41.201
2026-07-30T13:49:44.643207,601.67,4,cycle4_load,load,fan,20,62.6,20.125,42.475,2400,0,100,0.0,5.097,5.097,5.1,,1.0,41.151
2026-07-30T13:49:47.063001,604.14,4,cycle4_load,load,fan,20,62.0,20.125,41.875,2400,0,100,0.0,4.878,4.878,4.88,,1.0,40.739
2026-07-30T13:49:49.517990,606.56,4,cycle4_load,load,fan,20,62.0,20.187,41.813,2400,0,100,0.0,5.326,5.326,5.33,,1.0,41.326
2026-07-30T13:49:51.953132,609.01,4,cycle4_load,load,fan,20,62.6,20.125,42.475,2400,0,100,0.0,5.407,5.407,5.41,,1.0,41.9
2026-07-30T13:49:54.375013,611.45,4,cycle4_load,load,fan,20,62.0,20.125,41.875,2400,0,100,0.0,5.372,5.372,5.37,,1.0,42.242
2026-07-30T13:49:56.828837,613.87,4,cycle4_load,load,fan,20,62.0,20.125,41.875,2400,0,100,0.0,5.343,5.343,5.34,,1.0,42.445
2026-07-30T13:49:59.240461,616.32,4,cycle4_load,load,fan,20,62.6,20.125,42.475,2400,0,100,0.0,5.14,5.14,5.14,,1.0,42.233
2026-07-30T13:50:01.702290,618.73,4,cycle4_load,load,fan,20,62.6,20.125,42.475,2400,0,100,0.0,5.419,5.419,5.42,,1.0,42.638
2026-07-30T13:50:04.116933,621.2,4,cycle4_load,load,fan,20,62.0,20.187,41.813,2400,0,100,0.0,5.214,5.214,5.21,,1.0,42.557
2026-07-30T13:50:06.578869,623.61,4,cycle4_load,load,fan,20,63.7,20.125,43.575,2400,0,100,0.0,5.108,5.108,5.11,,1.0,42.337
2026-07-30T13:50:09.011101,626.07,4,cycle4_load,load,fan,20,63.1,20.187,42.913,2400,0,100,0.0,5.092,5.092,5.09,,1.0,42.183
2026-07-30T13:50:11.443601,628.5,4,cycle4_load,load,fan,20,63.1,20.125,42.975,2400,0,100,0.0,5.394,5.394,5.39,,1.0,42.666
2026-07-30T13:50:13.900277,630.94,4,cycle4_load,load,fan,20,63.1,20.125,42.975,2400,0,100,0.0,5.208,5.208,5.21,,1.0,42.665
2026-07-30T13:50:16.368058,633.39,4,cycle4_load,load,fan,20,63.7,20.125,43.575,2400,0,100,0.0,5.388,5.388,5.39,,1.0,43.024
2026-07-30T13:50:18.811044,635.86,4,cycle4_load,load,fan,20,63.1,20.125,42.975,2400,0,100,0.0,5.314,5.314,5.31,,1.0,43.147
2026-07-30T13:50:21.265055,638.3,4,cycle4_load,load,fan,20,62.0,20.125,41.875,2400,0,100,0.0,5.425,5.425,5.43,,1.0,43.457
2026-07-30T13:50:23.146809,640.76,4,cycle4_load,load,fan,20,63.1,20.187,42.913,2400,0,100,0.0,5.453,5.453,5.45,,1.0,43.74
2026-07-30T13:50:25.586105,642.64,4,cycle4_load,load,fan,20,62.6,20.187,42.413,2400,0,100,0.0,4.824,4.824,4.82,,1.0,42.965
2026-07-30T13:50:28.068666,645.08,4,cycle4_load,load,fan,20,63.1,20.187,42.913,2400,0,100,0.0,5.235,5.235,5.23,,1.0,43.048
2026-07-30T13:50:30.518953,647.56,4,cycle4_load,load,fan,20,62.6,20.187,42.413,2400,0,100,0.0,5.293,5.293,5.29,,1.0,43.232
2026-07-30T13:50:32.940679,650.01,4,cycle4_load,load,fan,20,63.1,20.125,42.975,2400,0,100,0.0,5.044,5.044,5.04,,1.0,42.907
2026-07-30T13:50:35.374257,652.43,4,cycle4_load,load,fan,20,63.1,20.125,42.975,2400,0,100,0.0,5.127,5.127,5.13,,1.0,42.863
2026-07-30T13:50:37.819919,654.87,4,cycle4_load,load,fan,20,63.7,20.187,43.513,2400,0,100,0.0,5.227,5.227,5.23,,1.0,43.034
2026-07-30T13:50:40.306265,657.31,4,cycle4_load,load,fan,20,64.8,20.187,44.613,2400,0,100,0.0,5.236,5.236,5.24,,1.0,43.18
2026-07-30T13:50:42.760851,659.8,4,cycle4_load,load,fan,20,63.7,20.187,43.513,2400,0,100,0.0,5.167,5.167,5.17,,1.0,43.163
2026-07-30T13:50:44.606776,662.26,4,cycle4_idle,idle,fan,20,63.7,20.187,43.513,2400,0,100,0.0,5.175,5.175,5.17,,1.0,43.181
2026-07-30T13:50:46.454786,664.1,4,cycle4_idle,idle,fan,20,56.0,20.187,35.813,2400,0,100,0.0,1.85,1.85,1.85,,1.0,38.301
2026-07-30T13:50:48.310786,665.95,4,cycle4_idle,idle,fan,20,52.1,20.187,31.913,2400,0,100,0.0,1.934,1.934,1.93,,1.0,34.846
2026-07-30T13:50:50.134809,667.8,4,cycle4_idle,idle,fan,20,50.5,20.187,30.313,2400,0,100,0.0,2.034,2.034,2.03,,1.0,32.438
2026-07-30T13:50:51.994813,669.63,4,cycle4_idle,idle,fan,20,47.7,20.125,27.575,2400,0,100,0.0,1.958,1.958,1.96,,1.0,30.567
2026-07-30T13:50:53.846835,671.49,4,cycle4_idle,idle,fan,20,47.2,20.125,27.075,2400,0,100,0.0,1.801,1.801,1.8,,1.0,28.901
2026-07-30T13:50:55.674806,673.34,4,cycle4_idle,idle,fan,20,46.6,20.187,26.413,2400,0,100,0.0,2.021,2.021,2.02,,1.0,27.974
2026-07-30T13:50:57.526808,675.17,4,cycle4_idle,idle,fan,20,45.0,20.187,24.813,2400,0,100,0.0,1.763,1.763,1.76,,1.0,26.884
2026-07-30T13:50:59.382817,677.03,4,cycle4_idle,idle,fan,20,45.0,20.187,24.813,2400,0,100,0.0,1.753,1.753,1.75,,1.0,26.009
2026-07-30T13:51:01.210825,678.88,4,cycle4_idle,idle,fan,20,42.8,20.125,22.675,2400,0,100,0.0,1.752,1.752,1.75,,1.0,25.328
2026-07-30T13:51:03.062836,680.7,4,cycle4_idle,idle,fan,20,43.3,20.187,23.113,2400,0,100,0.0,1.726,1.726,1.73,,1.0,24.748
2026-07-30T13:51:04.918819,682.56,4,cycle4_idle,idle,fan,20,43.9,20.187,23.713,2400,0,100,0.0,1.768,1.768,1.77,,1.0,24.329
2026-07-30T13:51:06.746813,684.41,4,cycle4_idle,idle,fan,20,42.8,20.187,22.613,2400,0,100,0.0,1.756,1.756,1.76,,1.0,23.958
2026-07-30T13:51:08.598826,686.24,4,cycle4_idle,idle,fan,20,41.7,20.187,21.513,2400,0,100,0.0,1.722,1.722,1.72,,1.0,23.592
2026-07-30T13:51:10.454797,688.11,4,cycle4_idle,idle,fan,20,42.2,20.187,22.013,2400,0,100,0.0,1.742,1.742,1.74,,1.0,23.3
2026-07-30T13:51:12.282808,689.95,4,cycle4_idle,idle,fan,20,41.7,20.187,21.513,2400,0,100,0.0,1.745,1.745,1.75,,1.0,23.046
2026-07-30T13:51:14.102813,691.78,4,cycle4_idle,idle,fan,20,41.7,20.187,21.513,2400,0,100,0.0,1.714,1.714,1.71,,1.0,22.771
2026-07-30T13:51:15.958802,693.61,4,cycle4_idle,idle,fan,20,40.6,20.187,20.413,2400,0,100,0.0,1.747,1.747,1.75,,1.0,22.572
2026-07-30T13:51:17.818810,695.45,4,cycle4_idle,idle,fan,20,39.5,20.187,19.313,2400,0,100,0.0,1.75,1.75,1.75,,1.0,22.385
2026-07-30T13:51:19.638809,697.31,4,cycle4_idle,idle,fan,20,40.0,20.187,19.813,2400,0,100,0.0,1.961,1.961,1.96,,1.0,22.517
2026-07-30T13:51:21.494792,699.14,4,cycle4_idle,idle,fan,20,40.0,20.125,19.875,2400,0,100,0.0,1.976,1.976,1.98,,1.0,22.592
2026-07-30T13:51:23.350782,700.99,4,cycle4_idle,idle,fan,20,41.1,20.187,20.913,2400,0,100,0.0,1.988,1.988,1.99,,1.0,22.625
2026-07-30T13:51:25.206789,702.84,4,cycle4_idle,idle,fan,20,40.0,20.187,19.813,2400,0,100,0.0,1.914,1.914,1.91,,1.0,22.502
2026-07-30T13:51:27.062770,704.71,4,cycle4_idle,idle,fan,20,40.0,20.187,19.813,2400,0,100,0.0,1.722,1.722,1.72,,1.0,22.089
2026-07-30T13:51:28.886805,706.56,4,cycle4_idle,idle,fan,20,39.5,20.187,19.313,2400,0,100,0.0,1.746,1.746,1.75,,1.0,21.788
2026-07-30T13:51:30.710781,708.38,4,cycle4_idle,idle,fan,20,39.5,20.187,19.313,2400,0,100,0.0,1.73,1.73,1.73,,1.0,21.512
2026-07-30T13:51:32.570789,710.2,4,cycle4_idle,idle,fan,20,38.9,20.187,18.713,2400,0,100,0.0,1.718,1.718,1.72,,1.0,21.256
2026-07-30T13:51:34.422797,712.06,4,cycle4_idle,idle,fan,20,39.5,20.187,19.313,2400,0,100,0.0,1.707,1.707,1.71,,1.0,21.012
2026-07-30T13:51:36.250792,713.92,4,cycle4_idle,idle,fan,20,38.4,20.187,18.213,2400,0,100,0.0,1.715,1.715,1.71,,1.0,20.812
2026-07-30T13:51:38.102785,715.75,4,cycle4_idle,idle,fan,20,38.9,20.187,18.713,2400,0,100,0.0,1.748,1.748,1.75,,1.0,20.68
2026-07-30T13:51:39.926777,717.6,4,cycle4_idle,idle,fan,20,38.4,20.187,18.213,2400,0,100,0.0,1.745,1.745,1.75,,1.0,20.545
2026-07-30T13:51:41.782772,719.42,4,cycle4_idle,idle,fan,20,38.4,20.187,18.213,2400,0,100,0.0,1.713,1.713,1.71,,1.0,20.368
2026-07-30T13:51:44.242864,721.28,5,cycle5_load,load,fan,20,38.4,20.187,18.213,2400,0,100,0.0,1.716,1.716,1.72,,1.0,20.208
2026-07-30T13:51:46.124696,723.74,5,cycle5_load,load,fan,20,48.3,20.187,28.113,2400,0,100,0.0,5.154,5.154,5.15,,1.0,26.445
2026-07-30T13:51:48.557432,725.62,5,cycle5_load,load,fan,20,48.3,20.187,28.113,2400,0,100,0.0,4.423,4.423,4.42,,1.0,28.627
2026-07-30T13:51:51.015474,728.05,5,cycle5_load,load,fan,20,52.1,20.187,31.913,2400,0,100,0.0,5.377,5.377,5.38,,1.0,32.359
2026-07-30T13:51:53.462538,730.51,5,cycle5_load,load,fan,20,53.8,20.187,33.613,2400,0,100,0.0,5.491,5.491,5.49,,1.0,35.086
2026-07-30T13:51:55.955766,732.96,5,cycle5_load,load,fan,20,55.4,20.187,35.213,2400,0,100,0.0,5.247,5.247,5.25,,1.0,36.462
2026-07-30T13:51:58.374845,735.45,5,cycle5_load,load,fan,20,55.4,20.187,35.213,2400,0,100,0.0,5.368,5.368,5.37,,1.0,37.663
2026-07-30T13:52:00.860504,737.87,5,cycle5_load,load,fan,20,56.5,20.187,36.313,2400,0,100,0.0,5.142,5.142,5.14,,1.0,38.066
2026-07-30T13:52:03.360606,740.35,5,cycle5_load,load,fan,20,57.6,20.187,37.413,2400,0,100,0.0,4.974,4.974,4.97,,1.0,38.078
2026-07-30T13:52:05.772880,742.85,5,cycle5_load,load,fan,20,56.5,20.187,36.313,2400,0,100,0.0,5.112,5.112,5.11,,1.0,38.4
2026-07-30T13:52:08.233708,745.27,5,cycle5_load,load,fan,20,59.8,20.187,39.613,2400,0,100,0.0,5.125,5.125,5.12,,1.0,38.68
2026-07-30T13:52:10.725912,747.73,5,cycle5_load,load,fan,20,59.3,20.187,39.113,2400,0,100,0.0,5.111,5.111,5.11,,1.0,38.892
2026-07-30T13:52:13.161235,750.22,5,cycle5_load,load,fan,20,58.7,20.187,38.513,2400,0,100,0.0,5.189,5.189,5.19,,1.0,39.231
2026-07-30T13:52:15.567143,752.65,5,cycle5_load,load,fan,20,59.8,20.187,39.613,2400,0,100,0.0,5.588,5.588,5.59,,1.0,40.237
2026-07-30T13:52:18.015586,755.06,5,cycle5_load,load,fan,20,59.3,20.187,39.113,2400,0,100,0.0,5.303,5.303,5.3,,1.0,40.423
2026-07-30T13:52:20.486992,757.51,5,cycle5_load,load,fan,20,59.8,20.187,39.613,2400,0,100,0.0,5.282,5.282,5.28,,1.0,40.56
2026-07-30T13:52:22.923072,759.98,5,cycle5_load,load,fan,20,60.4,20.187,40.213,2400,0,100,0.0,5.329,5.329,5.33,,1.0,40.789
2026-07-30T13:52:25.398970,762.42,5,cycle5_load,load,fan,20,60.4,20.187,40.213,2400,0,100,0.0,5.64,5.64,5.64,,1.0,41.563
2026-07-30T13:52:27.903091,764.89,5,cycle5_load,load,fan,20,62.0,20.187,41.813,2400,0,100,0.0,5.019,5.019,5.02,,1.0,40.964
2026-07-30T13:52:29.799096,767.4,5,cycle5_load,load,fan,20,61.5,20.187,41.313,2400,0,100,0.0,5.104,5.104,5.1,,1.0,40.775
2026-07-30T13:52:31.644963,769.29,5,cycle5_load,load,fan,20,59.3,20.187,39.113,2400,0,100,0.0,4.672,4.672,4.67,,1.0,40.055
2026-07-30T13:52:34.096698,771.14,5,cycle5_load,load,fan,20,58.7,20.187,38.513,2400,0,100,0.0,4.428,4.428,4.43,,1.0,39.206
2026-07-30T13:52:36.523959,773.59,5,cycle5_load,load,fan,20,60.9,20.187,40.713,2400,0,100,0.0,5.328,5.328,5.33,,1.0,40.126
2026-07-30T13:52:38.400893,776.02,5,cycle5_load,load,fan,20,60.9,20.187,40.713,2400,0,100,0.0,5.177,5.177,5.18,,1.0,40.479
2026-07-30T13:52:40.296966,777.89,5,cycle5_load,load,fan,20,59.8,20.187,39.613,2400,0,100,0.0,5.038,5.038,5.04,,1.0,40.482
2026-07-30T13:52:42.779556,779.79,5,cycle5_load,load,fan,20,59.3,20.187,39.113,2400,0,100,0.0,4.716,4.716,4.72,,1.0,40.019
2026-07-30T13:52:45.193398,782.27,5,cycle5_load,load,fan,20,60.9,20.187,40.713,2400,0,100,0.0,5.273,5.273,5.27,,1.0,40.674
2026-07-30T13:52:47.629238,784.69,5,cycle5_load,load,fan,20,60.9,20.187,40.713,2400,0,100,0.0,5.329,5.329,5.33,,1.0,41.227
2026-07-30T13:52:50.050767,787.12,5,cycle5_load,load,fan,20,60.9,20.187,40.713,2400,0,100,0.0,5.127,5.127,5.13,,1.0,41.253
2026-07-30T13:52:52.479221,789.54,5,cycle5_load,load,fan,20,62.6,20.187,42.413,2400,0,100,0.0,5.554,5.554,5.55,,1.0,42.088
2026-07-30T13:52:54.938457,791.97,5,cycle5_load,load,fan,20,62.0,20.187,41.813,2400,0,100,0.0,5.064,5.064,5.06,,1.0,41.769
2026-07-30T13:52:57.394479,794.43,5,cycle5_load,load,fan,20,62.6,20.187,42.413,2400,0,100,0.0,5.507,5.507,5.51,,1.0,42.415
2026-07-30T13:52:59.818061,796.89,5,cycle5_load,load,fan,20,62.6,20.187,42.413,2400,0,100,0.0,5.224,5.224,5.22,,1.0,42.344
2026-07-30T13:53:02.275892,799.31,5,cycle5_load,load,fan,20,62.6,20.187,42.413,2400,0,100,0.0,5.321,5.321,5.32,,1.0,42.508
2026-07-30T13:53:04.721086,801.77,5,cycle5_load,load,fan,20,62.0,20.187,41.813,2400,0,100,0.0,5.144,5.144,5.14,,1.0,42.317
2026-07-30T13:53:07.170177,804.22,5,cycle5_load,load,fan,20,62.0,20.187,41.813,2400,0,100,0.0,5.157,5.157,5.16,,1.0,42.243
2026-07-30T13:53:09.662243,806.66,5,cycle5_load,load,fan,20,62.6,20.187,42.413,2400,0,100,0.0,5.054,5.054,5.05,,1.0,42.028
2026-07-30T13:53:12.112596,809.16,5,cycle5_load,load,fan,20,62.0,20.187,41.813,2400,0,100,0.0,5.147,5.147,5.15,,1.0,42.084
2026-07-30T13:53:14.582518,811.61,5,cycle5_load,load,fan,20,63.1,20.187,42.913,2400,0,100,0.0,5.302,5.302,5.3,,1.0,42.431
2026-07-30T13:53:17.039365,814.08,5,cycle5_load,load,fan,20,63.7,20.187,43.513,2400,0,100,0.0,5.152,5.152,5.15,,1.0,42.404
2026-07-30T13:53:19.471744,816.53,5,cycle5_load,load,fan,20,63.1,20.187,42.913,2400,0,100,0.0,5.581,5.581,5.58,,1.0,43.21
2026-07-30T13:53:21.912677,818.97,5,cycle5_load,load,fan,20,63.7,20.187,43.513,2400,0,100,0.0,5.125,5.125,5.13,,1.0,42.916
2026-07-30T13:53:24.387876,821.41,5,cycle5_load,load,fan,20,62.6,20.187,42.413,2400,0,100,0.0,5.2,5.2,5.2,,1.0,42.883
2026-07-30T13:53:26.231018,823.88,5,cycle5_load,load,fan,20,63.7,20.187,43.513,2400,0,100,0.0,5.535,5.535,5.54,,1.0,43.513
2026-07-30T13:53:28.650683,825.72,5,cycle5_load,load,fan,20,61.5,20.187,41.313,2400,0,100,0.0,4.751,4.751,4.75,,1.0,42.699
2026-07-30T13:53:31.093113,828.14,5,cycle5_load,load,fan,20,63.1,20.187,42.913,2400,0,100,0.0,5.385,5.385,5.39,,1.0,43.139
2026-07-30T13:53:33.575897,830.59,5,cycle5_load,load,fan,20,62.6,20.187,42.413,2400,0,100,0.0,5.016,5.016,5.02,,1.0,42.766
2026-07-30T13:53:35.980771,833.07,5,cycle5_load,load,fan,20,62.6,20.187,42.413,2400,0,100,0.0,5.38,5.38,5.38,,1.0,43.22
2026-07-30T13:53:38.438381,835.47,5,cycle5_load,load,fan,20,64.2,20.187,44.013,2400,0,100,0.0,5.387,5.387,5.39,,1.0,43.541
2026-07-30T13:53:40.873151,837.93,5,cycle5_load,load,fan,20,63.1,20.187,42.913,2400,0,100,0.0,5.25,5.25,5.25,,1.0,43.521
2026-07-30T13:53:42.710806,840.37,5,cycle5_idle,idle,fan,20,63.7,20.187,43.513,2400,0,100,0.0,5.189,5.189,5.19,,1.0,43.413
2026-07-30T13:53:44.534781,842.2,5,cycle5_idle,idle,fan,20,54.3,20.125,34.175,2400,0,100,0.0,1.875,1.875,1.88,,1.0,38.503
2026-07-30T13:53:46.358767,844.03,5,cycle5_idle,idle,fan,20,51.6,20.187,31.413,2400,0,100,0.0,1.865,1.865,1.87,,1.0,34.911
2026-07-30T13:53:48.182784,845.85,5,cycle5_idle,idle,fan,20,49.4,20.125,29.275,2400,0,100,0.0,1.803,1.803,1.8,,1.0,32.166
2026-07-30T13:53:50.038775,847.68,5,cycle5_idle,idle,fan,20,47.7,20.125,27.575,2400,0,100,0.0,1.779,1.779,1.78,,1.0,30.079
2026-07-30T13:53:51.870783,849.53,5,cycle5_idle,idle,fan,20,46.6,20.125,26.475,2400,0,100,0.0,1.783,1.783,1.78,,1.0,28.508
2026-07-30T13:53:53.718794,851.36,5,cycle5_idle,idle,fan,20,46.6,20.187,26.413,2400,0,100,0.0,1.995,1.995,1.99,,1.0,27.636
2026-07-30T13:53:55.542793,853.21,5,cycle5_idle,idle,fan,20,45.0,20.187,24.813,2400,0,100,0.0,1.913,1.913,1.91,,1.0,26.827
2026-07-30T13:53:57.406782,855.04,5,cycle5_idle,idle,fan,20,44.4,20.187,24.213,2400,0,100,0.0,2.004,2.004,2.0,,1.0,26.33
2026-07-30T13:53:59.254777,856.9,5,cycle5_idle,idle,fan,20,44.4,20.187,24.213,2400,0,100,0.0,2.039,2.039,2.04,,1.0,25.964
2026-07-30T13:54:01.082820,858.76,5,cycle5_idle,idle,fan,20,43.9,20.187,23.713,2400,0,100,0.0,1.764,1.764,1.76,,1.0,25.245
2026-07-30T13:54:02.934821,860.58,5,cycle5_idle,idle,fan,20,43.3,20.187,23.113,2400,0,100,0.0,1.729,1.729,1.73,,1.0,24.632
2026-07-30T13:54:04.790781,862.43,5,cycle5_idle,idle,fan,20,42.2,20.187,22.013,2400,0,100,0.0,1.752,1.752,1.75,,1.0,24.162
2026-07-30T13:54:06.646835,864.28,5,cycle5_idle,idle,fan,20,42.8,20.187,22.613,2400,0,100,0.0,1.759,1.759,1.76,,1.0,23.781
2026-07-30T13:54:08.502803,866.14,5,cycle5_idle,idle,fan,20,42.2,20.187,22.013,2400,0,100,0.0,1.717,1.717,1.72,,1.0,23.393
2026-07-30T13:54:10.358790,868.0,5,cycle5_idle,idle,fan,20,42.2,20.187,22.013,2400,0,100,0.0,1.727,1.727,1.73,,1.0,23.078
2026-07-30T13:54:12.214821,869.87,5,cycle5_idle,idle,fan,20,40.6,20.187,20.413,2400,0,100,0.0,1.887,1.887,1.89,,1.0,23.038
2026-07-30T13:54:14.070818,871.71,5,cycle5_idle,idle,fan,20,41.7,20.187,21.513,2400,0,100,0.0,1.881,1.881,1.88,,1.0,22.956
2026-07-30T13:54:15.898778,873.56,5,cycle5_idle,idle,fan,20,39.5,20.187,19.313,2400,0,100,0.0,1.759,1.759,1.76,,1.0,22.671
2026-07-30T13:54:17.754791,875.39,5,cycle5_idle,idle,fan,20,40.0,20.187,19.813,2400,0,100,0.0,1.716,1.716,1.72,,1.0,22.361
2026-07-30T13:54:19.574809,877.25,5,cycle5_idle,idle,fan,20,40.6,20.187,20.413,2400,0,100,0.0,1.72,1.72,1.72,,1.0,22.095
2026-07-30T13:54:21.430793,879.07,5,cycle5_idle,idle,fan,20,39.5,20.187,19.313,2400,0,100,0.0,1.757,1.757,1.76,,1.0,21.918
2026-07-30T13:54:23.286784,880.93,5,cycle5_idle,idle,fan,20,40.0,20.187,19.813,2400,0,100,0.0,1.832,1.832,1.83,,1.0,21.856
2026-07-30T13:54:25.110796,882.78,5,cycle5_idle,idle,fan,20,40.0,20.187,19.813,2400,0,100,0.0,1.909,1.909,1.91,,1.0,21.885
2026-07-30T13:54:26.934772,884.6,5,cycle5_idle,idle,fan,20,38.9,20.187,18.713,2400,0,100,0.0,1.932,1.932,1.93,,1.0,21.903
2026-07-30T13:54:28.790808,886.43,5,cycle5_idle,idle,fan,20,38.9,20.125,18.775,2400,0,100,0.0,1.964,1.964,1.96,,1.0,21.927
2026-07-30T13:54:30.614783,888.28,5,cycle5_idle,idle,fan,20,39.5,20.125,19.375,2400,0,100,0.0,1.742,1.742,1.74,,1.0,21.582
2026-07-30T13:54:32.470799,890.11,5,cycle5_idle,idle,fan,20,38.4,20.187,18.213,2400,0,100,0.0,1.954,1.954,1.95,,1.0,21.609
2026-07-30T13:54:34.326779,891.97,5,cycle5_idle,idle,fan,20,38.9,20.187,18.713,2400,0,100,0.0,1.732,1.732,1.73,,1.0,21.267
2026-07-30T13:54:36.186787,893.82,5,cycle5_idle,idle,fan,20,38.9,20.187,18.713,2400,0,100,0.0,1.719,1.719,1.72,,1.0,20.966
2026-07-30T13:54:38.042781,895.68,5,cycle5_idle,idle,fan,20,38.9,20.187,18.713,2400,0,100,0.0,1.755,1.755,1.76,,1.0,20.766
2026-07-30T13:54:39.894794,897.54,5,cycle5_idle,idle,fan,20,37.8,20.187,17.613,2400,0,100,0.0,1.755,1.755,1.75,,1.0,20.588
2026-07-30T13:54:41.750774,899.39,5,cycle5_idle,idle,fan,20,38.4,20.125,18.275,2400,0,100,0.0,1.757,1.757,1.76,,1.0,20.429
