timestamp,time_s,phase,load_state,cooling_type,trial,cpu_temp_c,ambient_c,delta_t_die_ambient_c,cpu_clock_mhz,throttled,pump_duty_pct,pump_power_w,pi_power_w,q_cpu_w,power_w,cop,pue,stabilization_slope_c_per_min
2026-07-29T13:15:35.533549,501.28,step_up,load,fan,17,63.7,20.187,43.513,2400,0,100,0.0,5.245,5.245,5.24,,1.0,0.3513
2026-07-29T13:15:37.968142,503.72,step_up,load,fan,17,64.8,20.125,44.675,2400,0,100,0.0,5.451,5.451,5.45,,1.0,0.337
2026-07-29T13:15:40.415503,506.15,step_up,load,fan,17,64.2,20.125,44.075,2400,0,100,0.0,5.733,5.733,5.73,,1.0,0.32
2026-07-29T13:15:42.933534,508.6,step_up,load,fan,17,65.3,20.125,45.175,2400,0,100,0.0,5.269,5.269,5.27,,1.0,0.3962
2026-07-29T13:15:45.384868,511.12,step_up,load,fan,17,65.3,20.125,45.175,2400,0,100,0.0,5.272,5.272,5.27,,1.0,0.4698
2026-07-29T13:15:47.817943,513.57,step_up,load,fan,17,65.9,20.125,45.775,2400,0,100,0.0,5.267,5.267,5.27,,1.0,0.5454
2026-07-29T13:15:50.217178,516.0,step_up,load,fan,17,65.3,20.125,45.175,2400,0,100,0.0,5.282,5.282,5.28,,1.0,0.5444
2026-07-29T13:15:52.678907,518.4,step_up,load,fan,17,65.3,20.187,45.113,2400,0,100,0.0,5.495,5.495,5.49,,1.0,0.5382
2026-07-29T13:15:55.140607,520.86,step_up,load,fan,17,64.8,20.125,44.675,2400,0,100,0.0,5.189,5.189,5.19,,1.0,0.5643
2026-07-29T13:15:57.605670,523.32,step_up,load,fan,17,64.8,20.187,44.613,2400,0,100,0.0,4.992,4.992,4.99,,1.0,0.6254
2026-07-29T13:16:00.088213,525.79,step_up,load,fan,17,64.2,20.187,44.013,2400,0,100,0.0,5.293,5.293,5.29,,1.0,0.5484
2026-07-29T13:16:02.583500,528.27,step_up,load,fan,17,64.2,20.125,44.075,2400,0,100,0.0,5.058,5.058,5.06,,1.0,0.4688
2026-07-29T13:16:05.025285,530.77,step_up,load,fan,17,64.2,20.125,44.075,2400,0,100,0.0,5.294,5.294,5.29,,1.0,0.3866
2026-07-29T13:16:06.852762,533.21,step_up,load,fan,17,64.2,20.125,44.075,2400,0,100,0.0,5.426,5.426,5.43,,1.0,0.3019
2026-07-29T13:16:09.302522,535.04,step_up,load,fan,17,62.0,20.125,41.875,2400,0,100,0.0,4.535,4.535,4.54,,1.0,0.1907
2026-07-29T13:16:11.765289,537.49,step_up,load,fan,17,63.7,20.187,43.513,2400,0,100,0.0,5.135,5.135,5.14,,1.0,0.1177
2026-07-29T13:16:14.263368,539.95,step_up,load,fan,17,62.6,20.125,42.475,2400,0,100,0.0,5.255,5.255,5.25,,1.0,0.0112
2026-07-29T13:16:16.086767,542.45,step_down,idle,fan,17,63.7,20.125,43.575,2400,0,100,0.0,5.338,5.338,5.34,,1.0,
2026-07-29T13:16:17.914801,544.27,step_down,idle,fan,17,55.4,20.125,35.275,2400,0,100,0.0,2.009,2.009,2.01,,1.0,
2026-07-29T13:16:19.766781,546.1,step_down,idle,fan,17,53.8,20.187,33.613,2400,0,100,0.0,1.869,1.869,1.87,,1.0,
2026-07-29T13:16:21.622768,547.95,step_down,idle,fan,17,51.0,20.187,30.813,2400,0,100,0.0,1.815,1.815,1.82,,1.0,
2026-07-29T13:16:23.446953,549.81,step_down,idle,fan,17,49.4,20.125,29.275,2400,0,100,0.0,1.805,1.805,1.8,,1.0,-107.4869
2026-07-29T13:16:25.302968,551.63,step_down,idle,fan,17,47.2,20.125,27.075,2400,0,100,0.0,1.776,1.776,1.78,,1.0,-96.2058
2026-07-29T13:16:27.158975,553.5,step_down,idle,fan,17,46.6,20.125,26.475,2400,0,100,0.0,1.83,1.83,1.83,,1.0,-83.8072
2026-07-29T13:16:29.014987,555.34,step_down,idle,fan,17,45.5,20.125,25.375,2400,0,100,0.0,1.889,1.889,1.89,,1.0,-74.6429
2026-07-29T13:16:30.838987,557.2,step_down,idle,fan,17,44.4,20.187,24.213,2400,0,100,0.0,1.927,1.927,1.93,,1.0,-67.7491
2026-07-29T13:16:32.694979,559.02,step_down,idle,fan,17,44.4,20.125,24.275,2400,0,100,0.0,1.745,1.745,1.74,,1.0,-60.601
2026-07-29T13:16:34.518967,560.88,step_down,idle,fan,17,43.9,20.187,23.713,2400,0,100,0.0,1.92,1.92,1.92,,1.0,-54.6641
2026-07-29T13:16:36.342977,562.7,step_down,idle,fan,17,43.9,20.187,23.713,2400,0,100,0.0,2.054,2.054,2.05,,1.0,-49.1677
2026-07-29T13:16:38.166976,564.54,step_down,idle,fan,17,42.2,20.125,22.075,2400,0,100,0.0,1.779,1.779,1.78,,1.0,-46.0501
2026-07-29T13:16:39.991018,566.35,step_down,idle,fan,17,42.2,20.125,22.075,2400,0,100,0.0,1.974,1.974,1.97,,1.0,-42.8025
2026-07-29T13:16:41.846990,568.17,step_down,idle,fan,17,42.2,20.187,22.013,2400,0,100,0.0,1.811,1.811,1.81,,1.0,-39.6306
2026-07-29T13:16:43.670993,570.03,step_down,idle,fan,17,42.2,20.187,22.013,2400,0,100,0.0,1.719,1.719,1.72,,1.0,-36.6206
2026-07-29T13:16:45.526993,571.85,step_down,idle,fan,17,41.1,20.125,20.975,2400,0,100,0.0,1.721,1.721,1.72,,1.0,-34.5454
2026-07-29T13:16:47.350954,573.71,step_down,idle,fan,17,40.0,20.187,19.813,2400,0,100,0.0,1.825,1.825,1.83,,1.0,-33.1039
2026-07-29T13:16:49.206979,575.55,step_down,idle,fan,17,41.1,20.187,20.913,2400,0,100,0.0,1.891,1.891,1.89,,1.0,-30.9842
2026-07-29T13:16:51.066984,577.39,step_down,idle,fan,17,40.0,20.187,19.813,2400,0,100,0.0,1.739,1.739,1.74,,1.0,-29.5077
2026-07-29T13:16:52.923105,579.25,step_down,idle,fan,17,39.5,20.187,19.313,2400,0,100,0.0,1.715,1.715,1.71,,1.0,-28.2379
2026-07-29T13:16:54.774997,581.11,step_down,idle,fan,17,40.0,20.187,19.813,2400,0,100,0.0,1.729,1.729,1.73,,1.0,-26.7523
2026-07-29T13:16:56.599005,582.96,step_down,idle,fan,17,41.1,20.187,20.913,2400,0,100,0.0,1.716,1.716,1.72,,1.0,-24.9388
2026-07-29T13:16:58.458961,584.78,step_down,idle,fan,17,41.1,20.187,20.913,2400,0,100,0.0,1.731,1.731,1.73,,1.0,-23.2972
2026-07-29T13:17:00.311153,586.65,step_down,idle,fan,17,40.6,20.187,20.413,2400,0,100,0.0,1.96,1.96,1.96,,1.0,-21.9503
2026-07-29T13:17:02.166996,588.49,step_down,idle,fan,17,38.9,20.187,18.713,2400,0,100,0.0,1.913,1.913,1.91,,1.0,-21.1782
2026-07-29T13:17:03.994966,590.35,step_down,idle,fan,17,40.0,20.187,19.813,2400,0,100,0.0,1.735,1.735,1.74,,1.0,-20.111
2026-07-29T13:17:05.846992,592.18,step_down,idle,fan,17,39.5,20.187,19.313,2400,0,100,0.0,1.751,1.751,1.75,,1.0,-19.2306
2026-07-29T13:17:07.674984,594.03,step_down,idle,fan,17,39.5,20.187,19.313,2400,0,100,0.0,1.751,1.751,1.75,,1.0,-18.3868
2026-07-29T13:17:09.526976,595.86,step_down,idle,fan,17,38.4,20.187,18.213,2400,0,100,0.0,1.818,1.818,1.82,,1.0,-17.8151
2026-07-29T13:17:11.383187,597.73,step_down,idle,fan,17,38.4,20.187,18.213,2400,0,100,0.0,1.868,1.868,1.87,,1.0,-17.2371
2026-07-29T13:17:13.210988,599.57,step_down,idle,fan,17,38.4,20.187,18.213,2400,0,100,0.0,1.707,1.707,1.71,,1.0,-16.6635
2026-07-29T13:17:15.062999,601.39,step_down,idle,fan,17,38.9,20.187,18.713,2400,0,100,0.0,1.755,1.755,1.75,,1.0,-16.013
2026-07-29T13:17:16.918969,603.26,step_down,idle,fan,17,37.3,20.187,17.113,2400,0,100,0.0,1.767,1.767,1.77,,1.0,-15.6516
2026-07-29T13:17:18.774970,605.1,step_down,idle,fan,17,38.4,20.187,18.213,2400,0,100,0.0,1.993,1.993,1.99,,1.0,-15.1036
2026-07-29T13:17:20.631006,606.96,step_down,idle,fan,17,38.4,20.187,18.213,2400,0,100,0.0,1.871,1.871,1.87,,1.0,-14.5734
2026-07-29T13:17:22.491008,608.82,step_down,idle,fan,17,37.8,20.187,17.613,2400,0,100,0.0,1.872,1.872,1.87,,1.0,-14.1451
2026-07-29T13:17:24.342983,610.67,step_down,idle,fan,17,36.2,20.187,16.013,2400,0,100,0.0,1.725,1.725,1.72,,1.0,-13.9346
2026-07-29T13:17:26.166982,612.53,step_down,idle,fan,17,38.4,20.187,18.213,2400,0,100,0.0,1.911,1.911,1.91,,1.0,-13.4252
2026-07-29T13:17:28.023016,614.36,step_down,idle,fan,17,37.3,20.187,17.113,2400,0,100,0.0,1.88,1.88,1.88,,1.0,-13.0711
2026-07-29T13:17:29.883026,616.21,step_down,idle,fan,17,37.8,20.187,17.613,2400,0,100,0.0,1.738,1.738,1.74,,1.0,-12.664
2026-07-29T13:17:31.703014,618.07,step_down,idle,fan,17,37.8,20.187,17.613,2400,0,100,0.0,1.721,1.721,1.72,,1.0,-12.2699
2026-07-29T13:17:33.559002,619.9,step_down,idle,fan,17,37.8,20.187,17.613,2400,0,100,0.0,1.709,1.709,1.71,,1.0,-11.8897
2026-07-29T13:17:35.391007,621.74,step_down,idle,fan,17,37.8,20.187,17.613,2400,0,100,0.0,1.704,1.704,1.7,,1.0,-11.5232
2026-07-29T13:17:37.238970,623.57,step_down,idle,fan,17,37.8,20.187,17.613,2400,0,100,0.0,1.717,1.717,1.72,,1.0,-11.1704
2026-07-29T13:17:39.098969,625.43,step_down,idle,fan,17,37.3,20.125,17.175,2400,0,100,0.0,1.807,1.807,1.81,,1.0,-10.8755
2026-07-29T13:17:40.954989,627.28,step_down,idle,fan,17,37.8,20.25,17.55,2400,0,100,0.0,1.96,1.96,1.96,,1.0,-10.5445
2026-07-29T13:17:42.774992,629.14,step_down,idle,fan,17,37.3,20.187,17.113,2400,0,100,0.0,1.713,1.713,1.71,,1.0,-10.2676
2026-07-29T13:17:44.630988,630.96,step_down,idle,fan,17,37.3,20.187,17.113,2400,0,100,0.0,1.681,1.681,1.68,,1.0,-9.9986
2026-07-29T13:17:46.454995,632.81,step_down,idle,fan,17,37.3,20.187,17.113,2400,0,100,0.0,1.689,1.689,1.69,,1.0,-9.7369
2026-07-29T13:17:48.310989,634.64,step_down,idle,fan,17,36.7,20.125,16.575,2400,0,100,0.0,1.866,1.866,1.87,,1.0,-9.5273
2026-07-29T13:17:50.170984,636.5,step_down,idle,fan,17,36.7,20.187,16.513,2400,0,100,0.0,1.856,1.856,1.86,,1.0,-9.3199
2026-07-29T13:17:51.990998,638.35,step_down,idle,fan,17,36.2,20.187,16.013,2400,0,100,0.0,1.942,1.942,1.94,,1.0,-9.1496
2026-07-29T13:17:53.846995,640.17,step_down,idle,fan,17,37.3,20.187,17.113,2400,0,100,0.0,1.727,1.727,1.73,,1.0,-8.9072
2026-07-29T13:17:55.706974,642.03,step_down,idle,fan,17,35.6,20.187,15.413,2400,0,100,0.0,1.752,1.752,1.75,,1.0,-8.7804
2026-07-29T13:17:57.559000,643.89,step_down,idle,fan,17,37.3,20.187,17.113,2400,0,100,0.0,1.909,1.909,1.91,,1.0,-8.5462
2026-07-29T13:17:59.382994,645.74,step_down,idle,fan,17,36.7,20.125,16.575,2400,0,100,0.0,1.74,1.74,1.74,,1.0,-8.3556
2026-07-29T13:18:01.238967,647.57,step_down,idle,fan,17,36.7,20.125,16.575,2400,0,100,0.0,1.683,1.683,1.68,,1.0,-8.1696
2026-07-29T13:18:03.094992,649.42,step_down,idle,fan,17,36.7,20.125,16.575,2400,0,100,0.0,1.7,1.7,1.7,,1.0,-7.988
2026-07-29T13:18:04.919000,651.28,step_down,idle,fan,17,36.2,20.125,16.075,2400,0,100,0.0,1.696,1.696,1.7,,1.0,-7.8374
2026-07-29T13:18:06.775015,653.1,step_down,idle,fan,17,35.6,20.125,15.475,2400,0,100,0.0,1.679,1.679,1.68,,1.0,-7.7198
2026-07-29T13:18:08.598995,654.96,step_down,idle,fan,17,36.2,20.125,16.075,2400,0,100,0.0,1.695,1.695,1.69,,1.0,-7.5714
2026-07-29T13:18:10.454993,656.78,step_down,idle,fan,17,36.2,20.125,16.075,2400,0,100,0.0,1.873,1.873,1.87,,1.0,-7.4255
2026-07-29T13:18:12.311009,658.65,step_down,idle,fan,17,35.1,20.125,14.975,2400,0,100,0.0,1.928,1.928,1.93,,1.0,-7.3337
2026-07-29T13:18:14.138986,660.49,step_down,idle,fan,17,35.1,20.125,14.975,2400,0,100,0.0,1.867,1.867,1.87,,1.0,-7.2398
2026-07-29T13:18:15.990994,662.32,step_down,idle,fan,17,36.2,20.187,16.013,2400,0,100,0.0,1.708,1.708,1.71,,1.0,-7.0959
2026-07-29T13:18:17.815009,664.17,step_down,idle,fan,17,36.2,20.187,16.013,2400,0,100,0.0,1.768,1.768,1.77,,1.0,-6.2063
2026-07-29T13:18:19.671012,666.0,step_down,idle,fan,17,36.2,20.125,16.075,2400,0,100,0.0,1.933,1.933,1.93,,1.0,-5.6567
2026-07-29T13:18:21.495026,667.85,step_down,idle,fan,17,35.6,20.125,15.475,2400,0,100,0.0,1.877,1.877,1.88,,1.0,-5.1801
2026-07-29T13:18:23.351007,669.68,step_down,idle,fan,17,36.7,20.125,16.575,2400,0,100,0.0,1.709,1.709,1.71,,1.0,-4.7576
2026-07-29T13:18:25.206991,671.53,step_down,idle,fan,17,36.2,20.125,16.075,2400,0,100,0.0,1.697,1.697,1.7,,1.0,-4.4106
2026-07-29T13:18:27.034992,673.39,step_down,idle,fan,17,36.2,20.187,16.013,2400,0,100,0.0,1.695,1.695,1.7,,1.0,-4.1455
2026-07-29T13:18:28.887003,675.22,step_down,idle,fan,17,36.2,20.125,16.075,2400,0,100,0.0,1.68,1.68,1.68,,1.0,-3.8929
2026-07-29T13:18:30.711020,677.07,step_down,idle,fan,17,35.1,20.125,14.975,2400,0,100,0.0,1.714,1.714,1.71,,1.0,-3.7246
2026-07-29T13:18:32.534963,678.89,step_down,idle,fan,17,35.6,20.187,15.413,2400,0,100,0.0,1.697,1.697,1.7,,1.0,-3.5703
2026-07-29T13:18:34.390966,680.73,step_down,idle,fan,17,34.5,20.187,14.313,2400,0,100,0.0,1.717,1.717,1.72,,1.0,-3.4525
2026-07-29T13:18:36.251025,682.57,step_down,idle,fan,17,35.6,20.187,15.413,2400,0,100,0.0,1.736,1.736,1.74,,1.0,-3.2955
2026-07-29T13:18:38.070984,684.43,step_down,idle,fan,17,35.1,20.125,14.975,2400,0,100,0.0,1.714,1.714,1.71,,1.0,-3.1493
2026-07-29T13:18:39.895004,686.26,step_down,idle,fan,17,35.6,20.125,15.475,2400,0,100,0.0,1.774,1.774,1.77,,1.0,-3.0464
2026-07-29T13:18:41.722978,688.08,step_down,idle,fan,17,35.1,20.125,14.975,2400,0,100,0.0,1.954,1.954,1.95,,1.0,-2.9567
2026-07-29T13:18:43.574991,689.91,step_down,idle,fan,17,36.2,20.125,16.075,2400,0,100,0.0,1.913,1.913,1.91,,1.0,-2.8089
2026-07-29T13:18:45.435027,691.77,step_down,idle,fan,17,35.1,20.125,14.975,2400,0,100,0.0,1.817,1.817,1.82,,1.0,-2.7013
2026-07-29T13:18:47.254990,693.62,step_down,idle,fan,17,35.1,20.187,14.913,2400,0,100,0.0,1.86,1.86,1.86,,1.0,-2.6342
2026-07-29T13:18:49.078982,695.44,step_down,idle,fan,17,35.1,20.125,14.975,2400,0,100,0.0,1.708,1.708,1.71,,1.0,-2.609
2026-07-29T13:18:50.934966,697.27,step_down,idle,fan,17,34.0,20.125,13.875,2400,0,100,0.0,1.896,1.896,1.9,,1.0,-2.5756
2026-07-29T13:18:52.790987,699.12,step_down,idle,fan,17,35.1,20.125,14.975,2400,0,100,0.0,1.782,1.782,1.78,,1.0,-2.5341
2026-07-29T13:18:54.614977,700.97,step_down,idle,fan,17,34.0,20.125,13.875,2400,0,100,0.0,1.714,1.714,1.71,,1.0,-2.5572
2026-07-29T13:18:56.475025,702.81,step_down,idle,fan,17,34.5,20.187,14.313,2400,0,100,0.0,1.899,1.899,1.9,,1.0,-2.5279
2026-07-29T13:18:58.326996,704.66,step_down,idle,fan,17,35.6,20.125,15.475,2400,0,100,0.0,1.794,1.794,1.79,,1.0,-2.3926
2026-07-29T13:19:00.154992,706.51,step_down,idle,fan,17,35.1,20.125,14.975,2400,0,100,0.0,1.692,1.692,1.69,,1.0,-2.2718
2026-07-29T13:19:02.014991,708.35,step_down,idle,fan,17,35.1,20.125,14.975,2400,0,100,0.0,1.727,1.727,1.73,,1.0,-2.1656
2026-07-29T13:19:03.867023,710.2,step_down,idle,fan,17,35.1,20.125,14.975,2400,0,100,0.0,1.696,1.696,1.7,,1.0,-2.1293
2026-07-29T13:19:05.723019,712.05,step_down,idle,fan,17,34.5,20.125,14.375,2400,0,100,0.0,1.686,1.686,1.69,,1.0,-2.0643
2026-07-29T13:19:07.578993,713.91,step_down,idle,fan,17,33.4,20.125,13.275,2400,0,100,0.0,1.686,1.686,1.69,,1.0,-2.063
2026-07-29T13:19:09.431029,715.76,step_down,idle,fan,17,34.5,20.125,14.375,2400,0,100,0.0,1.758,1.758,1.76,,1.0,-2.0049
2026-07-29T13:19:11.259002,717.61,step_down,idle,fan,17,34.0,20.187,13.813,2400,0,100,0.0,1.948,1.948,1.95,,1.0,-2.0122
2026-07-29T13:19:13.110998,719.46,step_down,idle,fan,17,35.1,20.125,14.975,2400,0,100,0.0,1.725,1.725,1.73,,1.0,-1.9648
2026-07-29T13:19:14.971010,721.29,step_down,idle,fan,17,35.1,20.125,14.975,2400,0,100,0.0,1.716,1.716,1.72,,1.0,-1.913
2026-07-29T13:19:16.822995,723.15,step_down,idle,fan,17,32.9,20.125,12.775,2400,0,100,0.0,1.687,1.687,1.69,,1.0,-1.9312
2026-07-29T13:19:18.679010,725.01,step_down,idle,fan,17,35.1,20.125,14.975,2400,0,100,0.0,1.737,1.737,1.74,,1.0,-1.9168
2026-07-29T13:19:20.503009,726.86,step_down,idle,fan,17,35.1,20.125,14.975,2400,0,100,0.0,1.944,1.944,1.94,,1.0,-1.8493
2026-07-29T13:19:22.359015,728.69,step_down,idle,fan,17,35.1,20.125,14.975,2400,0,100,0.0,1.975,1.975,1.97,,1.0,-1.7773
2026-07-29T13:19:24.215003,730.54,step_down,idle,fan,17,35.6,20.125,15.475,2400,0,100,0.0,1.866,1.866,1.87,,1.0,-1.706
2026-07-29T13:19:26.070994,732.41,step_down,idle,fan,17,33.4,20.125,13.275,2400,0,100,0.0,1.849,1.849,1.85,,1.0,-1.8018
2026-07-29T13:19:27.899014,734.25,step_down,idle,fan,17,34.5,20.125,14.375,2400,0,100,0.0,1.705,1.705,1.71,,1.0,-1.745
2026-07-29T13:19:29.751002,736.08,step_down,idle,fan,17,33.4,20.125,13.275,2400,0,100,0.0,1.671,1.671,1.67,,1.0,-1.7816
2026-07-29T13:19:31.575001,737.93,step_down,idle,fan,17,34.0,20.125,13.875,2400,0,100,0.0,1.709,1.709,1.71,,1.0,-1.7636
2026-07-29T13:19:33.403029,739.76,step_down,idle,fan,17,34.5,20.125,14.375,2400,0,100,0.0,1.698,1.698,1.7,,1.0,-1.7184
2026-07-29T13:19:35.255019,741.59,step_down,idle,fan,17,34.5,20.062,14.438,2400,0,100,0.0,1.702,1.702,1.7,,1.0,-1.6687
2026-07-29T13:19:37.111004,743.45,step_down,idle,fan,17,34.0,20.125,13.875,2400,0,100,0.0,1.692,1.692,1.69,,1.0,-1.6366
2026-07-29T13:19:38.966995,745.29,step_down,idle,fan,17,34.5,20.125,14.375,2400,0,100,0.0,1.702,1.702,1.7,,1.0,-1.5772
2026-07-29T13:19:40.795021,747.15,step_down,idle,fan,17,34.0,20.125,13.875,2400,0,100,0.0,1.847,1.847,1.85,,1.0,-1.5582
2026-07-29T13:19:42.647031,748.98,step_down,idle,fan,17,34.0,20.125,13.875,2400,0,100,0.0,1.967,1.967,1.97,,1.0,-1.512
2026-07-29T13:19:44.507011,750.83,step_down,idle,fan,17,34.5,20.125,14.375,2400,0,100,0.0,1.738,1.738,1.74,,1.0,-1.4613
2026-07-29T13:19:46.363065,752.69,step_down,idle,fan,17,35.1,20.125,14.975,2400,0,100,0.0,1.689,1.689,1.69,,1.0,-1.3802
2026-07-29T13:19:48.183024,754.56,step_down,idle,fan,17,34.0,20.062,13.938,2400,0,100,0.0,1.704,1.704,1.7,,1.0,-1.3447
2026-07-29T13:19:50.007029,756.37,step_down,idle,fan,17,34.5,20.125,14.375,2400,0,100,0.0,1.719,1.719,1.72,,1.0,-1.3101
2026-07-29T13:19:51.867031,758.19,step_down,idle,fan,17,34.5,20.125,14.375,2400,0,100,0.0,1.801,1.801,1.8,,1.0,-1.2724
2026-07-29T13:19:53.723041,760.05,step_down,idle,fan,17,35.1,20.125,14.975,2400,0,100,0.0,1.849,1.849,1.85,,1.0,-1.228
2026-07-29T13:19:55.579008,761.91,step_down,idle,fan,17,34.5,20.125,14.375,2400,0,100,0.0,1.675,1.675,1.68,,1.0,-1.1585
2026-07-29T13:19:57.435059,763.76,step_down,idle,fan,17,34.0,20.125,13.875,2400,0,100,0.0,1.858,1.858,1.86,,1.0,-1.1847
2026-07-29T13:19:59.286990,765.63,step_down,idle,fan,17,34.0,20.125,13.875,2400,0,100,0.0,1.794,1.794,1.79,,1.0,-1.1313
2026-07-29T13:20:01.115021,767.47,step_down,idle,fan,17,34.0,20.125,13.875,2400,0,100,0.0,1.708,1.708,1.71,,1.0,-1.1008
2026-07-29T13:20:02.971014,769.3,step_down,idle,fan,17,35.1,20.125,14.975,2400,0,100,0.0,1.702,1.702,1.7,,1.0,-1.018
2026-07-29T13:20:04.791015,771.15,step_down,idle,fan,17,34.5,20.125,14.375,2400,0,100,0.0,1.704,1.704,1.7,,1.0,-0.9595
2026-07-29T13:20:06.619012,772.97,step_down,idle,fan,17,34.5,20.125,14.375,2400,0,100,0.0,1.801,1.801,1.8,,1.0,-0.9209
2026-07-29T13:20:08.471024,774.8,step_down,idle,fan,17,34.0,20.125,13.875,2400,0,100,0.0,1.851,1.851,1.85,,1.0,-0.9292
2026-07-29T13:20:10.331009,776.66,step_down,idle,fan,17,34.5,20.125,14.375,2400,0,100,0.0,1.751,1.751,1.75,,1.0,-0.8861
2026-07-29T13:20:12.187007,778.51,step_down,idle,fan,17,34.5,20.125,14.375,2400,0,100,0.0,1.91,1.91,1.91,,1.0,-0.8407
2026-07-29T13:20:14.011011,780.37,step_down,idle,fan,17,33.4,20.125,13.275,2400,0,100,0.0,1.731,1.731,1.73,,1.0,-0.8914
2026-07-29T13:20:15.831011,782.19,step_down,idle,fan,17,33.4,20.125,13.275,2400,0,100,0.0,1.706,1.706,1.71,,1.0,-0.9399
2026-07-29T13:20:17.655019,784.01,step_down,idle,fan,17,33.4,20.125,13.275,2400,0,100,0.0,1.674,1.674,1.67,,1.0,-0.9361
2026-07-29T13:20:19.514982,785.84,step_down,idle,fan,17,34.0,20.125,13.875,2400,0,100,0.0,1.671,1.671,1.67,,1.0,-0.902
2026-07-29T13:20:21.366984,787.71,step_down,idle,fan,17,34.0,20.125,13.875,2400,0,100,0.0,1.78,1.78,1.78,,1.0,-0.865
2026-07-29T13:20:23.190967,789.55,step_down,idle,fan,17,34.0,20.125,13.875,2400,0,100,0.0,1.933,1.933,1.93,,1.0,-0.8522
2026-07-29T13:20:25.050998,791.37,step_down,idle,fan,17,34.5,20.125,14.375,2400,0,100,0.0,1.895,1.895,1.89,,1.0,-0.7652
2026-07-29T13:20:26.903005,793.25,step_down,idle,fan,17,33.4,20.125,13.275,2400,0,100,0.0,1.705,1.705,1.71,,1.0,-0.7465
2026-07-29T13:20:28.726995,795.09,step_down,idle,fan,17,34.5,20.125,14.375,2400,0,100,0.0,1.798,1.798,1.8,,1.0,-0.6755
2026-07-29T13:20:30.586980,796.91,step_down,idle,fan,17,34.0,20.062,13.938,2400,0,100,0.0,1.833,1.833,1.83,,1.0,-0.6242
2026-07-29T13:20:32.439015,798.79,step_down,idle,fan,17,34.0,20.125,13.875,2400,0,100,0.0,1.688,1.688,1.69,,1.0,-0.6199
2026-07-29T13:20:34.262999,800.62,step_down,idle,fan,17,33.4,20.125,13.275,2400,0,100,0.0,1.676,1.676,1.68,,1.0,-0.6179
2026-07-29T13:20:36.123006,802.45,step_down,idle,fan,17,34.0,20.062,13.938,2400,0,100,0.0,1.687,1.687,1.69,,1.0,-0.6364
2026-07-29T13:20:37.974975,804.32,step_down,idle,fan,17,34.5,20.125,14.375,2400,0,100,0.0,1.931,1.931,1.93,,1.0,-0.5822
2026-07-29T13:20:39.798986,806.16,step_down,idle,fan,17,34.0,20.062,13.938,2400,0,100,0.0,1.748,1.748,1.75,,1.0,-0.5712
2026-07-29T13:20:41.630948,807.98,step_down,idle,fan,17,34.0,20.125,13.875,2400,0,100,0.0,1.873,1.873,1.87,,1.0,-0.5361
2026-07-29T13:20:43.478991,809.83,step_down,idle,fan,17,34.5,20.062,14.438,2400,0,100,0.0,1.75,1.75,1.75,,1.0,-0.4995
2026-07-29T13:20:45.334998,811.66,step_down,idle,fan,17,34.0,20.062,13.938,2400,0,100,0.0,1.683,1.683,1.68,,1.0,-0.4341
2026-07-29T13:20:47.158979,813.52,step_down,idle,fan,17,34.0,20.125,13.875,2400,0,100,0.0,1.704,1.704,1.7,,1.0,-0.4157
2026-07-29T13:20:49.014992,815.35,step_down,idle,fan,17,34.0,20.125,13.875,2400,0,100,0.0,1.731,1.731,1.73,,1.0,-0.3958
2026-07-29T13:20:50.871008,817.2,step_down,idle,fan,17,35.1,20.125,14.975,2400,0,100,0.0,1.707,1.707,1.71,,1.0,-0.3259
2026-07-29T13:20:52.699015,819.05,step_down,idle,fan,17,34.5,20.125,14.375,2400,0,100,0.0,1.67,1.67,1.67,,1.0,-0.3325
2026-07-29T13:20:54.550983,820.88,step_down,idle,fan,17,34.0,20.062,13.938,2400,0,100,0.0,1.742,1.742,1.74,,1.0,-0.3118
2026-07-29T13:20:56.407009,822.73,step_down,idle,fan,17,33.4,20.062,13.338,2400,0,100,0.0,1.95,1.95,1.95,,1.0,-0.3662
2026-07-29T13:20:58.231008,824.59,step_down,idle,fan,17,32.9,20.062,12.838,2400,0,100,0.0,1.687,1.687,1.69,,1.0,-0.419
2026-07-29T13:21:00.087022,826.43,step_down,idle,fan,17,33.4,20.062,13.338,2400,0,100,0.0,1.787,1.787,1.79,,1.0,-0.3975
2026-07-29T13:21:01.947025,828.27,step_down,idle,fan,17,33.4,20.125,13.275,2400,0,100,0.0,1.886,1.886,1.89,,1.0,-0.3958
2026-07-29T13:21:03.799021,830.13,step_down,idle,fan,17,33.4,20.125,13.275,2400,0,100,0.0,1.686,1.686,1.69,,1.0,-0.3918
2026-07-29T13:21:05.631003,831.98,step_down,idle,fan,17,33.4,20.125,13.275,2400,0,100,0.0,1.69,1.69,1.69,,1.0,-0.3855
2026-07-29T13:21:07.479008,833.81,step_down,idle,fan,17,33.4,20.062,13.338,2400,0,100,0.0,1.675,1.675,1.67,,1.0,-0.4042
2026-07-29T13:21:09.306991,835.66,step_down,idle,fan,17,33.4,20.125,13.275,2400,0,100,0.0,1.703,1.703,1.7,,1.0,-0.4715
2026-07-29T13:21:11.159008,837.5,step_down,idle,fan,17,32.9,20.062,12.838,2400,0,100,0.0,1.802,1.802,1.8,,1.0,-0.5108
